"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pleura  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pleura  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of heart  mediastinum and pleura\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of heart  mediastinum and pleura\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND ILL-DEFINED SITES WITHIN RESPIRATORY SYSTEM AND INTRATHORACIC ORGANS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND ILL-DEFINED SITES WITHIN RESPIRATORY SYSTEM AND INTRATHORACIC ORGANS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper respiratory tract  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper respiratory tract  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of respiratory system and intrathoracic organs\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of respiratory system and intrathoracic organs\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ill-defined sites within respiratory system\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ill-defined sites within respiratory system\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BONES  JOINTS AND ARTICULAR CARTILAGE OF LIMBS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BONES  JOINTS AND ARTICULAR CARTILAGE OF LIMBS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Long bones of upper limb  scapula and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Long bones of upper limb  scapula and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Short bones of upper limb and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Short bones of upper limb and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Long bones of lower limb and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Long bones of lower limb and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Short bones of lower limb and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Short bones of lower limb and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of bones  joints and articular cartilage of limbs\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of bones  joints and articular cartilage of limbs\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Bone of limb  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Bone of limb  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BONES  JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BONES  JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Bones of skull and face and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Bones of skull and face and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mandible\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mandible\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Vertebral column\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Vertebral column\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Rib  sternum  clavicle and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Rib  sternum  clavicle and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pelvic bones  sacrum  coccyx and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pelvic bones  sacrum  coccyx and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of bones  joints and articular cartilage\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of bones  joints and articular cartilage\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Bone  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Bone  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Blood\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Blood\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Bone marrow\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Bone marrow\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Spleen\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Spleen\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Reticuloendothelial system NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Reticuloendothelial system NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hematopoietic system  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hematopoietic system  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SKIN\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SKIN\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of lip  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of lip  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Eyelid\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Eyelid\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\External ear\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\External ear\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of other and unspecified parts of face\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of other and unspecified parts of face\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of scalp and neck\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of scalp and neck\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of trunk\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of trunk\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of upper limb and shoulder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of upper limb and shoulder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of lower limb and hip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin of lower limb and hip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of skin\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of skin\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Skin  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of head  face  and neck\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of head  face  and neck\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of upper limb and shoulder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of upper limb and shoulder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of lower limband hip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of lower limband hip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of thorax\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of thorax\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of abdomen\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of abdomen\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of pelvis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of pelvis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of trunk  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peripheral nerves and autonomic nervous system of trunk  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of peripheral nerves and autonomic nervous system\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of peripheral nerves and autonomic nervous system\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Autonomic nervous system  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Autonomic nervous system  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\RETROPERITONEUM AND PERITONEUM\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\RETROPERITONEUM AND PERITONEUM\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Retroperitoneum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Retroperitoneum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Specified parts of peritoneum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Specified parts of peritoneum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peritoneum  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Peritoneum  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of retroperitoneum and peritoneum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of retroperitoneum and peritoneum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\CONNECTIVE  SUBCUTANEOUS AND OTHER SOFT TISSUES\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\CONNECTIVE  SUBCUTANEOUS AND OTHER SOFT TISSUES\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of head  face  and neck\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of head  face  and neck\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of upper limb and shoulder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of upper limb and shoulder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of lower limb and hip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of lower limb and hip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of thorax\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of thorax\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of abdomen\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of abdomen\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of pelvis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of pelvis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of trunk NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues of trunk NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of connective  subcutaneous and other soft tissues\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of connective  subcutaneous and other soft tissues\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Connective  subcutaneous and other soft tissues  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BREAST\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BREAST\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Nipple\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Nipple\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Central portion of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Central portion of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper-inner quadrant of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper-inner quadrant of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lower-inner quadrant of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lower-inner quadrant of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper-outer quadrant of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper-outer quadrant of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lower-outer quadrant of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lower-outer quadrant of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Axillary tail of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Axillary tail of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Breast  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Breast  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\VULVA\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\VULVA\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Labium majus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Labium majus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Labium minus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Labium minus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Clitoris\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Clitoris\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of vulva\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of vulva\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Vulva  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Vulva  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\VAGINA\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\VAGINA\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Vagina  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Vagina  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\CERVIX UTERI\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\CERVIX UTERI\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Endocervix\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Endocervix\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Exocervix\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Exocervix\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of cervix uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of cervix uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cervix uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cervix uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\CORPUS UTERI\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\CORPUS UTERI\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Isthmus uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Isthmus uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Endometrium\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Endometrium\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myometrium\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myometrium\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fundus uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fundus uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of corpus uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of corpus uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Corpus uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Corpus uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\UTERUS  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\UTERUS  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Uterus  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Uterus  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OVARY\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OVARY\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ovary\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ovary\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED FEMALE GENITAL ORGANS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED FEMALE GENITAL ORGANS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fallopian tube\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fallopian tube\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Broad ligament\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Broad ligament\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Round ligament\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Round ligament\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Parametrium\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Parametrium\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Uterine adnexa\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Uterine adnexa\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Other specified parts of female genital organs\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Other specified parts of female genital organs\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of female genital organs\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of female genital organs\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Female genital tract  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Female genital tract  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PLACENTA\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PLACENTA\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Placenta\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Placenta\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PENIS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PENIS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Prepuce\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Prepuce\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Glans penis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Glans penis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Body of penis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Body of penis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of penis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of penis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Penis  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Penis  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PROSTATE GLAND\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PROSTATE GLAND\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Prostate gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Prostate gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\TESTIS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\TESTIS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Undescended testis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Undescended testis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Descended testis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Descended testis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Testis  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Testis  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED MALE GENITAL ORGANS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED MALE GENITAL ORGANS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Epididymis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Epididymis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Spermatic cord\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Spermatic cord\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Scrotum  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Scrotum  NOS\"
